uuid,linkname,date_visit,atypical,duration,completion
0af1f3aefbdc38f731ad0e03bc9a30ee@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,24,.079999998
0af1f3aefbdc38f731ad0e03bc9a30ee@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,15,.41999999
0af1f3aefbdc38f731ad0e03bc9a30ee@brchytx.com,Low Fluency/Low Quality - Brachytix,19jan2023,0,51,1
0af232ef4a17bd5747b75276aef45cdb@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,27.999998,.079999998
0b05cc9c3b3946e3899ab79905c140d1@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,231,1
0b0895a82e89cca299fca7a4387fe035@brchytx.com,High Fluency/Low Quality - Brachytix,16jan2023,1,10,.079999998
0b0d1abc4e7d1e04128e30074a471a05@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,0,0
0b0d1abc4e7d1e04128e30074a471a05@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,4,.079999998
0b108a9cf6bec34ca4de7e44b707a1f4@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,0,142,1
0b20ca38ff5cc47d81ceecb78d6cf5fd@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,25,.079999998
0b26725db8f05a031b376f1855073d2b@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0b416852e8fe886164c783c0db44ede9@brchytx.com,High Fluency/Low Quality - Brachytix,18jan2023,0,57,1
0b45d516879398f9e7b56d9d725780ab@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0b4de2be3dae0c1ee8cb6fa42ca3ad70@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,103,.67000002
0b78e810911b12850060eee713554967@brchytx.com,High Fluency/Low Quality - Brachytix,18jan2023,0,151,1
0b9310173b05b29be430ee8f0f3a5fa2@brchytx.com,Low Fluency/High Quality - Brachytix,20jan2023,0,23,.67000002
0ba6edcea641219025d93c0020712118@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,43,.079999998
0ba9c7d42dc634954d983a3bd0937e01@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,175,.82999998
0bb197448115195094a98e4c8aee8b13@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,10,.079999998
0bb197448115195094a98e4c8aee8b13@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,0,0
0bb84e05b925d5b8fdbc4f09d93fa29e@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,99,.82999998
0bc5dee50c84ed7b9aeaee580264f81a@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,29.000002,.079999998
0bd6ef637c6abcde0db1c6b5a22b5e64@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,83,1
0bde1865f4ae88497bf1868155b7864e@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
0be6e07144c4955f6c96ad47804c44df@brchytx.com,Low Fluency/High Quality - Brachytix,20jan2023,0,80,.25
0beff83b5c677163b8869c8580937163@brchytx.com,High Fluency/Low Quality - Brachytix,19jan2023,0,89,1
0c03928bb4d1c4021d8c6ac615e81af0@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0c03928bb4d1c4021d8c6ac615e81af0@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,91,1
0c0e1f894526642c3624e59def720b07@brchytx.com,Low Fluency/Low Quality - Brachytix,20jan2023,0,38,1
0c104533287844b25f9aa059aa1fb614@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0c18fec286ffcf66b15ebc2f536ce78b@brchytx.com,Low Fluency/Low Quality - Brachytix,20jan2023,0,9,.82999998
0c1d5d79ab228c2c6b7333e2f6761579@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0c2ba0ff335c45585ebee2da42974496@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,23.000002,.82999998
0c2ba0ff335c45585ebee2da42974496@brchytx.com,Low Fluency/Low Quality - Brachytix,18jan2023,0,84,1
0c3069bf1c0129e5b487075b1ddc5f2e@brchytx.com,Low Fluency/High Quality - Brachytix,18jan2023,0,27,.33000001
0c333028d331edc9800cd43eec14fae1@brchytx.com,Low Fluency/Low Quality - Brachytix,20jan2023,0,6,.57999998
0c45091d92b9bb83840e2a8d80b89c81@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,180,.92000002
0c49444ac9986c63172adfaf06076a47@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,43,.079999998
0c5328d7d7d7d0b615660f281b26d4e5@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
0c534c8b4e58bc207f634818cbe37e4c@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,10,.079999998
0c534c8b4e58bc207f634818cbe37e4c@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,0,0
0c599fae6a571f1f2bc3d6770123aa43@brchytx.com,High Fluency/Low Quality - Brachytix,18jan2023,0,180,.67000002
0c5d6afcee636d050a45f0b38640d622@brchytx.com,High Fluency/Low Quality - Brachytix,19jan2023,0,53,.41999999
0c66ffcb0122b2925a061da296e4cbb7@brchytx.com,Low Fluency/Low Quality - Brachytix,19jan2023,0,63,.33000001
0ce2f8afb084e755997b58b5d374db28@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,80,.82999998
0cecfe98acc5ffed06f9c190ad4dd59d@brchytx.com,High Fluency/Low Quality - Brachytix,18jan2023,0,105,.82999998
0cf8cb5b12f28ebda8154c6f4dbf304a@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,92,.57999998
0cfcf3cfde1c6d54e4881a1eac2da922@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,21,.079999998
0cfee8ef5ecfa8055fd7b4f387780ef1@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,0,210,1
0d08bbd4e9bc849f6a58843663439509@brchytx.com,Low Fluency/High Quality - Brachytix,20jan2023,0,49,.33000001
0d0dcde24c7104ece6e4809a0b27f7b6@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,0,14,.57999998
0d0dcde24c7104ece6e4809a0b27f7b6@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,10,.079999998
0d170ca7d4d800afa6c604d8c2ed96cd@brchytx.com,Low Fluency/Low Quality - Brachytix,19jan2023,0,56,.5
0d189c316eddc2e74b15148eb45fe9b2@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,23.000002,.079999998
0d2c592c55bf644620337c4618545f7b@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,0,177,.5
0d2d44594b6e85ed03ee86210b4736cc@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,21,.41999999
0d2e9775dc7fc125f0d9ac9e395703fb@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,10,.079999998
0d398279738feeb1192722bc02761a6a@brchytx.com,Low Fluency/High Quality - Brachytix,20jan2023,0,24,.5
0d3fb3159158d25f31d2cffe8a7953dc@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,26,.079999998
0d4231ffe1dd5297473c2172f15b0dd3@brchytx.com,High Fluency/Low Quality - Brachytix,16jan2023,1,24,.079999998
0d4941064ba859a017dfeaef384027f5@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,21,.079999998
0d60bd3ed8179a5336149eb408b8844a@brchytx.com,High Fluency/High Quality - Brachytix,21jan2023,0,108,.5
0d775cadd31ddcf9007c7ea87ea07f0e@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,0,0
0d775cadd31ddcf9007c7ea87ea07f0e@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,4,.079999998
0d91c70369d4f4c23c81033acd2fd851@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,0,75,1
0d941be54faca8260666d4cdeed55124@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,0,110,.92000002
0da0182c7d45e47502241adf52682703@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,10,.079999998
0db3628f3b19280aac29a22d43bd2027@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,24,.079999998
0dcc5221e30cd8b60c41ee7889a2e7b7@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,10,.079999998
0de9102d1eedc7d73222f7fcd61d409a@brchytx.com,Low Fluency/High Quality - Brachytix,19jan2023,0,91,1
0df90cbfaf26b23b37ba44914572aad4@brchytx.com,Low Fluency/High Quality - Brachytix,19jan2023,0,7,.67000002
0e01468155ee6d3cae0dc4a9f56ab22f@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,21,.079999998
0e020fd730aa1eb4696b1d08c82ce0d0@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,0,86,.5
0e020fd730aa1eb4696b1d08c82ce0d0@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,10,.079999998
0e2286405de217daafcc820bf28ba2ba@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,10,.079999998
0e2286405de217daafcc820bf28ba2ba@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,21,.079999998
0e2286405de217daafcc820bf28ba2ba@brchytx.com,Low Fluency/Low Quality - Brachytix,20jan2023,0,72,.75
0e23300ada600c4c57996ecc58d1483f@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,21,.079999998
0e2cf80e29f52c59f1df91eee804d581@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,0,190,.75
0e4ce47d70fb0087ad654a5cac07c480@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0e57c0969942f6d70dc462ab61717b36@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,21.999998,.079999998
0e5860e9f03b992ac8e421f842a36073@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,21,.079999998
0e5d2515b827427720f5fa7c2f84ab40@brchytx.com,High Fluency/Low Quality - Brachytix,16jan2023,1,21,.079999998
0e6dde8efb0c48f2e0efc5714e2a5d1f@brchytx.com,Low Fluency/Low Quality - Brachytix,20jan2023,0,4,.67000002
0e7bdb0c063a28b554540b739a782d75@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,137,.92000002
0e836c3f66bfa887571ea11bc3804751@brchytx.com,High Fluency/Low Quality - Brachytix,16jan2023,1,21,.079999998
0e88fa20d43a4b3834e887308dc2f11c@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,23.000002,.079999998
0e90477e86b813655ee58b2c61d1d533@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,32,.079999998
0e9bc404345b53d896f65e04517967da@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,10,.079999998
0ea935d3c72761abe7c1ef4003ce8fd6@brchytx.com,High Fluency/Low Quality - Brachytix,16jan2023,1,0,0
0ea935d3c72761abe7c1ef4003ce8fd6@brchytx.com,High Fluency/Low Quality - Brachytix,16jan2023,1,0,0
0ec7e335c6572280076ab132c89cd719@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,0,0
0ec7e335c6572280076ab132c89cd719@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,0,0
0ecc027f1cdc6a99086c5c968c2e23bc@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,186,.57999998
0ede40730c31997389c7150e75f02faa@brchytx.com,Low Fluency/High Quality - Brachytix,29jan2023,0,34,.92000002
0ede40730c31997389c7150e75f02faa@brchytx.com,Low Fluency/High Quality - Brachytix,20jan2023,0,149,.33000001
0ee5b131897f56bf1ed6a33c49037811@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,3,1
0ee937e406bee04ef145179570e8676c@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,0,0
0ee937e406bee04ef145179570e8676c@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,0,0
0ee937e406bee04ef145179570e8676c@brchytx.com,Low Fluency/Low Quality - Brachytix,19jan2023,0,89,1
0efbefae839af7a7e0651a66631b3f07@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,0,109,1
0efd7116dcc95daff9ec7436de92240d@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0f09c4a2d18fd4d39f02fcd6fa2e1544@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,23.000002,.079999998
0f11a8abc6ab47eb378a92a101df4bfd@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,26,1
0f1fa1d58d76d733bc3c4a7b2424d397@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,21,.079999998
0f22a9ba25e4ada967826a712e09f847@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21.999998,.079999998
0f22a9ba25e4ada967826a712e09f847@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,58,1
0f24cc41be1a6216b4896b8e7d3d79da@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,0,0
0f24cc41be1a6216b4896b8e7d3d79da@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,3,.079999998
0f250ada599c5e75d8177d5c66235dc6@brchytx.com,High Fluency/Low Quality - Brachytix,16jan2023,1,21,.079999998
0f314c597a528f880eff4011b4f7cfcf@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,34,.079999998
0f6e4852c4eb7cdb888b43f4ab33fec5@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
0f707a032c3d68351ca94b2a7c1c7371@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,1,10,.079999998
0f84ba8b0a90942678d733aaf7a0d4e2@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,0,184,1
0f84ba8b0a90942678d733aaf7a0d4e2@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,0,108,.5
0f8d5d38b6f305daa65e0ff30afeaa06@brchytx.com,High Fluency/High Quality - Brachytix,19jan2023,0,97,.67000002
0f9b1e9a2fd7769d309f4def99e67cca@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,0,133,.82999998
0fc06c25b9ff3f784fff2cdf7e6244be@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,21,.079999998
0fc8781cff08843164a15e01da1e7fe3@brchytx.com,Low Fluency/High Quality - Brachytix,16jan2023,0,0,.079999998
0fd931cdc5bf7c0374abdf4e9f8e26f0@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,10,.079999998
0fd931cdc5bf7c0374abdf4e9f8e26f0@brchytx.com,Low Fluency/Low Quality - Brachytix,16jan2023,1,21,.079999998
0fdca75d0f8cf65f73a6ee1c427ff3fb@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,109,.82999998
0ff9ebc031d8151200d68a0c758e06f1@brchytx.com,High Fluency/High Quality - Brachytix,16jan2023,1,23.000002,.079999998
103d43344005e840f2a6874405251fb9@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,43,.079999998
103e3bf1fe3adb84668ece83bcd0c761@brchytx.com,High Fluency/High Quality - Brachytix,19jan2023,0,110,.41999999
10456fba532d5391b83ce36b233777b6@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,21.999998,.079999998
1055b6e1b0c813e8be0d9c70f4dc22dd@brchytx.com,Low Fluency/High Quality - Brachytix,19jan2023,0,142,.82999998
1068a40ad8bdbe5b7b68e16d84648ad4@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
1068a40ad8bdbe5b7b68e16d84648ad4@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,89,.92000002
1076ec7949e0d2f020d5d27ab583c94b@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,193,.57999998
107b594a34e191fb9cb0d3df4d1c91f5@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
107d298ef85100fc8945ac4661e4abfb@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,0,29.000002,.079999998
10808961dc9ccd8399f7446dec2ca7c2@brchytx.com,Low Fluency/High Quality - Brachytix,19jan2023,0,100,.75
10bb0f46bb98f0c3d96ddab42a8638f6@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,33,.079999998
10ddc3806bcba7cf0b186663334b6a6a@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
10f83ec9a2743d02cac41ab3b08031d7@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
10fe4faca14dc4f79c5a28dccf6c49d8@brchytx.com,High Fluency/Low Quality - Brachytix,20jan2023,0,20,1
110a8a69cfbbf03a3cc6937e44837242@brchytx.com,High Fluency/Low Quality - Brachytix,18jan2023,0,152,.75
110d49e1d64dce516c5a4636858c6c52@brchytx.com,Low Fluency/High Quality - Brachytix,19jan2023,0,12,.67000002
1115dd62b7779269c37e45a6b5e1ab36@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
1119bf9a182d70406a4fe94998ed429d@brchytx.com,Low Fluency/High Quality - Brachytix,21jan2023,0,41,.33000001
112bd7dfb70e2392de9dcd5b9222c81a@brchytx.com,High Fluency/High Quality - Brachytix,19jan2023,0,51,1
11366254a7444b8ab2ba48418cc221db@brchytx.com,Low Fluency/High Quality - Brachytix,18jan2023,0,94,.75
1150175de5339fa5bc9866ddb03cb285@brchytx.com,High Fluency/Low Quality - Brachytix,20jan2023,0,138,.75
115a84a61f90e764f5fef4ce5bbcb28e@brchytx.com,Low Fluency/High Quality - Brachytix,20jan2023,0,157,.75
115a84a61f90e764f5fef4ce5bbcb28e@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,0,0
116fe2337b960427525b35a4e124a60b@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,32,.079999998
1171fe401ecbe022068c6558a569fdc8@brchytx.com,High Fluency/Low Quality - Brachytix,29jan2023,0,24,.33000001
1185bd3498dd36a8a8badf2300c49ea6@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,27,.079999998
11a519d7fc36b14cd477eac22d6db8b9@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,0,0
11a519d7fc36b14cd477eac22d6db8b9@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,0,0
11b0004223bd5d419d1822110b0c0420@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,21,.25
11b8404c00c3c564ed60225b40db1047@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
11c00b08c62998465124908c8acaa466@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,0,0,0
11c00b08c62998465124908c8acaa466@brchytx.com,Low Fluency/Low Quality - Brachytix,18jan2023,0,90,.5
11db3dd2c3f6bab8cd041a3c48042acf@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,33,.079999998
11e91f0e0f696d23d1922725f7c9c077@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,12,.079999998
11effd31ed3a8964cbb101b516429576@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,0,0
11effd31ed3a8964cbb101b516429576@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,0,0
11f6eef4ab500747a93f0f76993e8734@brchytx.com,Low Fluency/Low Quality - Brachytix,20jan2023,0,44,.33000001
11f6eef4ab500747a93f0f76993e8734@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
1200deadbc2575d58691e7f26b5bca81@brchytx.com,High Fluency/Low Quality - Brachytix,21jan2023,0,103,.75
1200deadbc2575d58691e7f26b5bca81@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,23.000002,.079999998
12046e131853b584bb5db36dc8f486e6@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
1214aebf3d27f9650430999edf8cd7bb@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,0,0
1214aebf3d27f9650430999edf8cd7bb@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,0,0
1234515d92eb3efff8b77e69d15cb49c@brchytx.com,High Fluency/Low Quality - Brachytix,20jan2023,0,113,.33000001
1236bb72b113faae415ccfbfad725b1d@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,12,.079999998
1236fb7ef3df4f2710338af478ddfae8@brchytx.com,High Fluency/Low Quality - Brachytix,20jan2023,0,39,.75
123ab8f24fb9b2a61651a892317e1f70@brchytx.com,Low Fluency/Low Quality - Brachytix,20jan2023,0,39,.57999998
123bb8c4feb5228f4d7fd03da9b3491a@brchytx.com,High Fluency/High Quality - Brachytix,19jan2023,0,36,1
1242f4dae36cd29e278026cec20fa98d@brchytx.com,Low Fluency/High Quality - Brachytix,18jan2023,0,89,.75
1263ffc30837cdacbd6ae889476b88e9@brchytx.com,High Fluency/Low Quality - Brachytix,17jan2023,1,21.999998,.079999998
12647fc3db0c367e0b311b250e4df3ba@brchytx.com,High Fluency/High Quality - Brachytix,17jan2023,1,21,.079999998
1273ad914d0e605d1e9e0f5a2c169f24@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,134,.41999999
1277bd0da044c2d89ab5b9fa22c8193f@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,21.999998,.079999998
12799621a34356955e0d6c7c7a989f47@brchytx.com,High Fluency/Low Quality - Brachytix,21jan2023,0,125,1
127a0a9d37344be488cf7eb100bd7c68@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,0,0
128ecce2ce4b2b476da6431284982004@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
128ecce2ce4b2b476da6431284982004@brchytx.com,Low Fluency/Low Quality - Brachytix,18jan2023,0,18,.5
12987a1a12b3e1396df4f8976e393487@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,21.999998,.079999998
1299016e7d4629f31a24bbe032e1bfe7@brchytx.com,High Fluency/High Quality - Brachytix,20jan2023,0,100,.5
12aed0194c97ade20e341bde2d3be6a7@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,88,.41999999
12b2fce142ec9c552ee0ead46949afd5@brchytx.com,Low Fluency/Low Quality - Brachytix,19jan2023,0,100,.17
12b3b5ded1562fc4504c91ad7eff9d3a@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,1,24,.079999998
12b59b9e9f3e57ea0a2a7350776ec53d@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,0,45.000004,.92000002
12b59b9e9f3e57ea0a2a7350776ec53d@brchytx.com,Low Fluency/High Quality - Brachytix,18jan2023,0,20,.079999998
12b59b9e9f3e57ea0a2a7350776ec53d@brchytx.com,Low Fluency/High Quality - Brachytix,17jan2023,0,24,.079999998
12d87c223539838a50a0152147c1e89d@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,149,1
12f3ac4f96f442672d01a08fe28e73d5@brchytx.com,High Fluency/High Quality - Brachytix,18jan2023,0,141,.57999998
12f58246579b6481543fe04ee082bccc@brchytx.com,Low Fluency/Low Quality - Brachytix,17jan2023,1,21,.079999998
