uuid,Investor type,hard_bounce,date_first_click,date_reply,positive,category
02f797c7388366a25a98d51dea7b1da6@prksq.com,Venture Capital,0,NA,NA,NA,NA
02fcd9f3d464dd53143aae023f35fb79@prksq.com,Angel,0,NA,NA,NA,NA
02fd4c07db8d05854aad03886dbd7731@prksq.com,Angel,0,NA,NA,NA,NA
02fe4e3fefc647611350aa19b9f89b27@prksq.com,Angel,0,NA,NA,NA,NA
0302036451e0d3718e8b0ed6fad41822@prksq.com,Angel,0,NA,NA,NA,NA
03041533228c4038d828f05ae632b002@prksq.com,Angel,1,NA,NA,NA,NA
0307a295a6f09d770c4bee03aba6f848@prksq.com,Venture Capital,0,2023-01-17,NA,NA,NA
030f70319462365faeac0585d2e30e69@prksq.com,Angel,1,NA,NA,NA,NA
0313147b8c8a3160fa6c4cf86d119fe7@prksq.com,Angel,0,2023-01-18,2023-01-18,1,updates
03155d335d07886783f598b1fa26c8c1@prksq.com,Venture Capital,0,NA,NA,NA,NA
0316182f725b343692d227532e3ff674@prksq.com,Angel,1,NA,NA,NA,NA
03185dadc5ce3f0b14d12739204e87f3@prksq.com,Angel,0,2023-01-19,NA,NA,NA
03256699ce85a0aebed7288454429f3d@prksq.com,Angel,0,2023-01-18,NA,NA,NA
0327f0e6e6023757edbad488641006fc@prksq.com,Angel,1,NA,NA,NA,NA
03292409bb4209dfd074adc3abf3f3f1@prksq.com,Angel,0,2023-01-17,NA,NA,NA
032b18987b3d593211c544b0d2884c1e@prksq.com,Venture Capital,0,2023-01-18,NA,NA,NA
0331eb4db05001b4f6eba0760b9e4dbb@prksq.com,Angel,0,NA,NA,NA,NA
033b15b32e79e3a850317d4436fe14b0@prksq.com,Venture Capital,0,NA,NA,NA,NA
033c1423c7ea6a243b9e72360502ee2d@prksq.com,Angel,0,2023-01-19,NA,NA,NA
033cfe8b6accc7d7bc3d3690b65272af@prksq.com,Angel,1,NA,NA,NA,NA
033fcb389fbf98da08da91cf013cdee2@prksq.com,Angel,0,2023-01-18,NA,NA,NA
034003c1e3d655561d01cb36267382e9@prksq.com,Angel,0,NA,NA,NA,NA
0343e5a6c856f98abe5d64710a68e299@prksq.com,Angel,0,2023-01-18,NA,NA,NA
03447f28136579389e1fe61718585b3f@prksq.com,Angel,0,NA,NA,NA,NA
0345ee137f8adee2270fd7d7c04cc6f0@prksq.com,Angel,0,NA,NA,NA,NA
034e2ce8e6d225231907a5ce87535595@prksq.com,Angel,0,NA,NA,NA,NA
0354faf28160376c80cc2c1fd7a32be3@prksq.com,Angel,0,NA,NA,NA,NA
03597d9343366bec67689d5aab1c5d61@prksq.com,Venture Capital,0,2023-01-19,NA,NA,NA
035eca84a6bddd1ba6452ffb7113fa0d@prksq.com,Angel,0,NA,NA,NA,NA
035f96677da149cc0465b90ea30dafea@prksq.com,Angel,0,NA,NA,NA,NA
036071f858605cce14f58be1ffd5b0ae@prksq.com,Venture Capital,0,2023-01-17,NA,NA,NA
0361fc207bce3584d07a30cc3b6187ba@prksq.com,Angel,1,NA,NA,NA,NA
03629c11add7e19d7f0358dd4ec9e1f6@prksq.com,Angel,0,NA,NA,NA,NA
0366f78f9d06d552ffcac91e3128fd5e@prksq.com,Angel,0,NA,NA,NA,NA
03674567d3df5260df5f663994f9acd4@prksq.com,Angel,0,NA,NA,NA,NA
0369dd81b57afa501d445a06c5670a63@prksq.com,Angel,0,NA,NA,NA,NA
036bdba8c9ff551f415464a848b4ba1b@prksq.com,Angel,0,NA,NA,NA,NA
03705157dada569456aeba12ee763ee8@prksq.com,Angel,0,NA,NA,NA,NA
037186d63ef11b04c911e37890f0a132@prksq.com,Angel,0,NA,NA,NA,NA
037347de9387cef4cc4b3fc8c6a3785e@prksq.com,Angel,0,NA,NA,NA,NA
03753b6c975437f1086a47decf3f7e09@prksq.com,Angel,0,2023-01-20,2023-01-20,1,more info/clarification
0375eb90a4e1396acd2e86bb190c9e2d@prksq.com,Angel,0,NA,NA,NA,NA
0376711e9ab5cc4567f12e0d4cbb6b73@prksq.com,Venture Capital,0,NA,NA,NA,NA
03767de57b6ed228b799bb10316ebecc@prksq.com,Angel,1,NA,NA,NA,NA
0377001043e3ee3cd00d5062e96dd21b@prksq.com,Angel,0,2023-01-18,NA,NA,NA
03789b61e9ebae920f81882293c5c2a3@prksq.com,Venture Capital,0,NA,NA,NA,NA
0378da2f395bbe38bcc33f355df011eb@prksq.com,Venture Capital,1,NA,NA,NA,NA
037e59cd443ab28b16a2ff3ac940289c@prksq.com,Angel,0,NA,NA,NA,NA
037ef39c86aef054c338eb8a363895ec@prksq.com,Angel,0,2023-01-16,2023-01-16,1,updates
03818cd905f016169aac1735b6ab4af5@prksq.com,Angel,0,NA,NA,NA,NA
03826735290ee102a3193b38f1bfd5f0@prksq.com,Angel,0,NA,NA,NA,NA
0382f22494869c9ec85d2b687a53f453@prksq.com,Angel,0,NA,NA,NA,NA
038315fc9f762d2eb1574b133954f842@prksq.com,Angel,0,NA,NA,NA,NA
03858d9bc59f4a15ed3eab17fddf834d@prksq.com,Angel,0,2023-01-16,NA,NA,NA
038678d1f3ef71a457b191cb2cdcdaec@prksq.com,Angel,0,NA,NA,NA,NA
0387e9aabbb4a8694cd6942a511dc83e@prksq.com,Angel,0,2023-01-16,NA,NA,NA
0389b281afdcfded5d3d373a54d02cf8@prksq.com,Angel,0,NA,NA,NA,NA
038b57b4316c2e43f97f6a5032a6a81b@prksq.com,Venture Capital,0,NA,NA,NA,NA
038b70043c9f3815444f206269fdbd44@prksq.com,Angel,0,NA,NA,NA,NA
038c80707dd99d934b1a96a930943a38@prksq.com,Angel,1,NA,NA,NA,NA
038d937a249c92f42e1d829bbc18d467@prksq.com,Angel,0,NA,NA,NA,NA
038fbea67dba01e7c0ee698ec90286c5@prksq.com,Venture Capital,0,2023-01-18,2023-01-18,0,no specific reason
0397d3aa92c0da9ae3edbd4d505af473@prksq.com,Angel,0,NA,NA,NA,NA
0398a3ac4b80810e43cb03ca69a15795@prksq.com,Angel,0,NA,NA,NA,NA
03990946b2e56628d16c53ad1aab9860@prksq.com,Angel,0,2023-01-18,NA,NA,NA
039a160ede2e29e354624aee3c31f7b8@prksq.com,Angel,1,NA,NA,NA,NA
039b706d5b23d2c53d68178558031314@prksq.com,Angel,0,NA,NA,NA,NA
039c9142e8e286977f769b1c1f82a70b@prksq.com,Venture Capital,0,NA,NA,NA,NA
039db940f45ca273fbc7977d5109778f@prksq.com,Venture Capital,0,NA,NA,NA,NA
03a08edfdf65905fb53b36c640f0b291@prksq.com,Angel,1,NA,NA,NA,NA
03a1c8a737432916e764a68486e2da98@prksq.com,Angel,1,NA,NA,NA,NA
03a66059682b40e97e2be1eff13f44bc@prksq.com,Angel,0,NA,NA,NA,NA
03aa1f23190cb4d2ad0d6ef74073cd9a@prksq.com,Angel,1,NA,NA,NA,NA
03ad56f48bc0d148248da131d0811419@prksq.com,Angel,0,NA,NA,NA,NA
03af49b6d03e2e07c02969594df6c340@prksq.com,Angel,0,NA,NA,NA,NA
03b696c4a76efa90ed45eace623e2c30@prksq.com,Angel,1,NA,NA,NA,NA
03ba605aeafc4dc85ee0561e42aa8898@prksq.com,Venture Capital,0,2023-01-19,NA,NA,NA
03bad6cac5395b5ffdf13271984f8db4@prksq.com,Venture Capital,0,NA,NA,NA,NA
03bd93069a0503f41e378f872186ec8d@prksq.com,Angel,1,NA,NA,NA,NA
03c0b67b79f5f359e48d686689ba6c9e@prksq.com,Angel,1,NA,NA,NA,NA
03c1ffe03190cffbfdee151f4face72d@prksq.com,Angel,0,2023-01-17,2023-01-17,1,referral
03c3e8d3285129a51c38f0cd68aae2a7@prksq.com,Angel,1,NA,NA,NA,NA
03c54b44d5effe992643ce073a165233@prksq.com,Venture Capital,0,2023-01-16,NA,NA,NA
03c9cbe05d633d6a6974cada21914c21@prksq.com,Venture Capital,0,NA,NA,NA,NA
03d0741a19b43c2a523a73c049f2af12@prksq.com,Angel,0,NA,NA,NA,NA
03d37cf2ae56523c190497dc0266c288@prksq.com,Angel,0,NA,NA,NA,NA
03d3daa1aae4d0fa9c5ca824545683ff@prksq.com,Venture Capital,0,NA,NA,NA,NA
03d574ad092491452c917fffb54f2c7c@prksq.com,Angel,0,NA,NA,NA,NA
03d8a4b4538c8352f18ac250a7e79ae9@prksq.com,Angel,0,NA,NA,NA,NA
03d9abec66399205507953d2aaa56c0c@prksq.com,Angel,0,NA,NA,NA,NA
03e4ba82374732612a031a63ae5636d4@prksq.com,Angel,0,NA,NA,NA,NA
03e6242ac3b2add81ecfdd8f18fc0215@prksq.com,Angel,0,2023-01-19,2023-01-20,1,referral
03e7af140fe2a594c30c02570c098d3b@prksq.com,Angel,0,2023-01-17,NA,NA,NA
03e7d1259d5ffe0fb835e6b5565b3328@prksq.com,Angel,0,NA,NA,NA,NA
03e89ecbdfd1ecfc7d543927e5538ab5@prksq.com,Venture Capital,0,NA,NA,NA,NA
03eaef740a7fec6e431acd0356c99a2c@prksq.com,Angel,0,NA,NA,NA,NA
03ebad9be901f27e27c922fc39049efa@prksq.com,Angel,0,NA,NA,NA,NA
03ef8c05ae4c877423e80b303fb1669a@prksq.com,Angel,0,2023-01-18,NA,NA,NA
03f22b95bc1d9b46edf17246df19d3d8@prksq.com,Venture Capital,0,NA,NA,NA,NA
03f33d1c5b780e27bfe2af2c89c95608@prksq.com,Venture Capital,0,NA,NA,NA,NA
03f8e722313d7b90c158b2e7ed9752b6@prksq.com,Angel,0,NA,NA,NA,NA
03fac35aad001054970ff0902e3c3a9b@prksq.com,Venture Capital,0,NA,NA,NA,NA
03fc6aa34676b57fc896d97f0f5f4bb1@prksq.com,Angel,0,NA,NA,NA,NA
0401d9d9c43298823ad073ab30d7d873@prksq.com,Angel,0,NA,NA,NA,NA
04032306a7d8e85f8cef8c7be6fae36f@prksq.com,Angel,1,NA,NA,NA,NA
04071a26200331924671f31bdbeccabf@prksq.com,Angel,0,2023-01-18,2023-01-18,1,more info/clarification
0407ab17fd7f43368ce97b044f59128d@prksq.com,Venture Capital,0,NA,NA,NA,NA
0407dd8cc1920dfc02af9325cf5ae1d3@prksq.com,Angel,0,2023-01-16,2023-01-17,1,more info/clarification
040b6f5312bb4b3fc2a4580d8eeac4b7@prksq.com,Venture Capital,0,NA,NA,NA,NA
040d5879f1a607f9f82f2f81518653da@prksq.com,Angel,0,2023-01-16,NA,NA,NA
0410260afea3a01117292ca9a3942e1e@prksq.com,Angel,0,NA,NA,NA,NA
0415e60c19232953c86827aec3945bdf@prksq.com,Angel,1,NA,NA,NA,NA
04185e5fcac637784f6ac995b65d9da3@prksq.com,Angel,0,NA,NA,NA,NA
041a80e020f9f35ad33624f22f3a20b9@prksq.com,Angel,0,2023-01-18,NA,NA,NA
0421aa6c46989ff2594b9c7e77fe73ca@prksq.com,Angel,0,NA,NA,NA,NA
0423e3131aa56c3169f2026e5e1034d0@prksq.com,Angel,0,NA,NA,NA,NA
04246774aa7d359691a989b8baa1042e@prksq.com,Venture Capital,0,NA,NA,NA,NA
042d81d25ac53374c36e2f8ac5e4f4db@prksq.com,Angel,0,NA,NA,NA,NA
042f343c16fefc89a13fc8f636c9cdcb@prksq.com,Angel,0,NA,NA,NA,NA
043b0f0fc10b4f490edffd724ab2e309@prksq.com,Angel,1,NA,NA,NA,NA
043c404928e7a37add0e3e7c1d61f5a7@prksq.com,Angel,0,NA,NA,NA,NA
043c8aee91cfb43a7caeec1b349924ef@prksq.com,Angel,0,NA,NA,NA,NA
0442e6d3c2252a818e713aee0b398e13@prksq.com,Angel,0,2023-01-18,NA,NA,NA
0447433b2305f5216f322f4724e5379c@prksq.com,Angel,0,NA,NA,NA,NA
0447a4c63d47c89eedb7ef523b7d953f@prksq.com,Angel,0,NA,NA,NA,NA
044dd7b0bbc181ee4bbfabc2bc566e0b@prksq.com,Angel,0,NA,NA,NA,NA
044e8c6b55638f5287fe19719c0fd8c1@prksq.com,Angel,0,NA,NA,NA,NA
044fb0c047976860bd3b8e0059f01662@prksq.com,Angel,1,NA,NA,NA,NA
045133268b7d9bdb4fefde6fbe39b16e@prksq.com,Angel,0,NA,NA,NA,NA
045141a2a39a0d4eb862209b298cf8e9@prksq.com,Venture Capital,0,NA,NA,NA,NA
0452497a1b127de5c0237498672fb56d@prksq.com,Angel,0,NA,NA,NA,NA
045257ae256b50c15254d17e2221ebfb@prksq.com,Angel,0,NA,NA,NA,NA
0453a1c49d35a453dc4e86892189e3d7@prksq.com,Venture Capital,0,NA,NA,NA,NA
0454908507c252d0337c512467f238af@prksq.com,Angel,0,NA,NA,NA,NA
04586457cde7b690bd1795980604f294@prksq.com,Angel,0,NA,NA,NA,NA
045a52bd1d906072bb7e0117b0a6ce4c@prksq.com,Venture Capital,0,NA,NA,NA,NA
045d0cabdd71ee56d40a83b29c63f53d@prksq.com,Angel,0,NA,NA,NA,NA
045e939d0264467cf7b746fb400c4a54@prksq.com,Angel,0,NA,NA,NA,NA
045f0ab58be17343501ff156234d4e64@prksq.com,Angel,0,NA,NA,NA,NA
0461b31ef0c7b42fc5c8c08f0c112162@prksq.com,Angel,0,NA,NA,NA,NA
0461ba2d4fabe017e9e7fcb95e485dc5@prksq.com,Angel,1,NA,NA,NA,NA
046536075e4e509921f0dfac4c9943ad@prksq.com,Angel,0,2023-01-19,2023-01-19,1,updates
0465d248f8063aa5d43c09e95fdb50ce@prksq.com,Venture Capital,0,2023-01-19,2023-01-20,1,more info/clarification
0465ff802de432fe13f52e8633a079de@prksq.com,Angel,0,NA,NA,NA,NA
04664cb22fe2a7a12ed7a66f17b45e5a@prksq.com,Angel,0,2023-01-18,2023-01-18,1,more info/clarification
04676f239874ddd90aee04660c6f0863@prksq.com,Angel,1,NA,NA,NA,NA
0469c934c17669ca5febc38f417ed577@prksq.com,Angel,0,NA,NA,NA,NA
046eb3da9fac957aaa86b892ffcc1f02@prksq.com,Angel,1,NA,NA,NA,NA
04709d3566425f86d94886d75ce00a7e@prksq.com,Angel,0,NA,NA,NA,NA
047185f31f2e67316756204245e1ed76@prksq.com,Angel,0,NA,NA,NA,NA
04725b99a15109979e44ae228ae95019@prksq.com,Angel,0,2023-01-18,NA,NA,NA
047e6c5ed1332733a4bba8bf746f9c00@prksq.com,Angel,0,NA,NA,NA,NA
047f2eb2828e08fb7e6799f1098644df@prksq.com,Venture Capital,0,NA,NA,NA,NA
0488e9d632a6a31141ae05faaf10e065@prksq.com,Angel,1,NA,NA,NA,NA
048a49f82c98cbc3e44b76b57de48cce@prksq.com,Angel,0,NA,NA,NA,NA
048b80e333c73fc259ad9988d5b3cb05@prksq.com,Angel,0,NA,NA,NA,NA
04930504e29e728d513453928e008d01@prksq.com,Venture Capital,0,NA,NA,NA,NA
0494f0302d3336af506752ab7f438595@prksq.com,Angel,0,NA,NA,NA,NA
0495988e864b300bc74e9eddb42b2730@prksq.com,Venture Capital,0,2023-01-16,2023-01-16,1,more info/clarification
0498b38fd3883b8cbfca42b20b349d9c@prksq.com,Angel,0,NA,NA,NA,NA
049bd60a93d7d2b924879743f4d4ac6b@prksq.com,Angel,0,NA,NA,NA,NA
049c6eae4072d70720f5f68ad005d5b2@prksq.com,Angel,0,NA,NA,NA,NA
04a1fd7ecdabba35de4682087da550ae@prksq.com,Angel,0,2023-01-16,NA,NA,NA
04a632ca5b1e74b087ec65b0b560886d@prksq.com,Angel,0,2023-01-19,NA,NA,NA
04a8d6f33bfd0fa4f5da932b2a6d829d@prksq.com,Venture Capital,0,NA,NA,NA,NA
04ab1a6a636410aec54ad39524cc2be9@prksq.com,Angel,0,NA,NA,NA,NA
04ae3e65c3b6aa5032bf3dfcc5f4f1cd@prksq.com,Angel,0,NA,NA,NA,NA
04b761efd1b25df1b876cc8be7d2c9de@prksq.com,Venture Capital,0,NA,NA,NA,NA
04b9bbd9699d9a099bc501508adad1d4@prksq.com,Angel,0,NA,NA,NA,NA
04bd2e7e9ea08c1a385bf80638352d0f@prksq.com,Venture Capital,0,NA,NA,NA,NA
04c970187bbdde89e1d5a46a8a256ddb@prksq.com,Angel,0,NA,NA,NA,NA
04cb1b83b06812108535cfa26ddc640e@prksq.com,Angel,1,NA,NA,NA,NA
04cce97b8bde8c23eeaea578c95cd3a1@prksq.com,Angel,1,NA,NA,NA,NA
04cd8f42feeedaf398aed24621fa3c9d@prksq.com,Angel,0,NA,NA,NA,NA
04d0b089ee0c91f95c3072812d0d2d6f@prksq.com,Angel,0,2023-01-17,NA,NA,NA
04d13c1454aea07c301d63faa59c6ce7@prksq.com,Angel,0,NA,NA,NA,NA
04d5e0563ceaec0c30a45c0c86df2366@prksq.com,Angel,1,NA,NA,NA,NA
04d9bc6a401939bc6e5d3c3cc913c1e4@prksq.com,Angel,0,NA,NA,NA,NA
04da8acfae2e333d4b7a6605940f16c8@prksq.com,Venture Capital,0,NA,NA,NA,NA
04db6492a54cbca71d3bc40e0fb41da8@prksq.com,Angel,0,2023-01-18,2023-01-18,1,more info/clarification
04dbef13a0f64ce6b6dfea89caa53381@prksq.com,Venture Capital,0,NA,NA,NA,NA
04df3616e0a0aa72382a36b8ee44e94a@prksq.com,Angel,0,NA,NA,NA,NA
04e0a18d141e6ca7fc9f6c53c8847334@prksq.com,Angel,0,NA,NA,NA,NA
04e30570d37a80994e5ed7d205d6f104@prksq.com,Venture Capital,0,NA,NA,NA,NA
04e48c5a7dd2d6f0bb325c5afadea268@prksq.com,Angel,0,NA,NA,NA,NA
04e9d325b7ea556435dde7b0403ec1b4@prksq.com,Angel,1,NA,NA,NA,NA
04ece904bd58a4a5610205632da68b2b@prksq.com,Angel,0,NA,NA,NA,NA
04edbb164cd91f1d64efe9aa9207fb53@prksq.com,Venture Capital,0,NA,NA,NA,NA
04f0f88f90fe2ab1eab02c4d35f1b396@prksq.com,Angel,0,NA,NA,NA,NA
04f86f5aea4c6cd8bf3d6317ba9e13e1@prksq.com,Angel,0,NA,NA,NA,NA
04fbf3e438ee103141e68018f2c9f963@prksq.com,Angel,1,NA,NA,NA,NA
04fc1711c49c1cfb5719f686d628c4ff@prksq.com,Angel,0,NA,NA,NA,NA
04fcaea7d0d35696d0cee0e0d6b0d2ba@prksq.com,Angel,0,NA,NA,NA,NA
04fcc10d5b94f155ce1f8e4fff414a69@prksq.com,Angel,0,NA,NA,NA,NA
04fd09dd85d5f17d7f15c6d5652a5dc9@prksq.com,Angel,0,2023-01-19,NA,NA,NA
0500f600332de11093fb8842264b86a7@prksq.com,Venture Capital,0,NA,NA,NA,NA
0502689b4feff5e11b70833235a17acb@prksq.com,Angel,0,NA,NA,NA,NA
05069bc7d39672d448bca9b22c46765f@prksq.com,Angel,0,NA,NA,NA,NA
0507bb8d76d318178c6fdbae1eead529@prksq.com,Angel,0,NA,NA,NA,NA
050863851afb86942758d744d90d7de5@prksq.com,Angel,0,NA,NA,NA,NA
050d228564d32adcc904d23a52e6496b@prksq.com,Angel,0,NA,NA,NA,NA
0515bf03559fcc9481a664d13597b005@prksq.com,Angel,0,2023-01-20,NA,NA,NA
0517a52d4e444398330cdd7bb06d4d93@prksq.com,Angel,0,NA,NA,NA,NA
0518894dc2ee7895b2da768e7d874c92@prksq.com,Angel,0,NA,NA,NA,NA
0518c951296af93b8ab56b0264a5efc2@prksq.com,Angel,1,NA,NA,NA,NA
0518f7c8c62c2201dadfbeedfdf83983@prksq.com,Angel,0,NA,NA,NA,NA
051b143398f8ffa51c9a4f9f8fb1cf18@prksq.com,Angel,1,NA,NA,NA,NA
051c17a3fadc917f8e2a2cc2af12736e@prksq.com,Angel,1,NA,NA,NA,NA
0523001c84914a04129a781465252a41@prksq.com,Venture Capital,1,NA,NA,NA,NA
052477947e740c9654ca07727f950b20@prksq.com,Angel,1,NA,NA,NA,NA
05249d3f7ad68e8dc99cd688fc3ef719@prksq.com,Angel,1,NA,NA,NA,NA
05279f5cf1d9f5052c70051f4a7af531@prksq.com,Angel,1,NA,NA,NA,NA
0527ae6f93f2812063c7a0daac4f57b2@prksq.com,Angel,1,NA,NA,NA,NA
0528afb9ec5339b85e49c2d0250f7f14@prksq.com,Venture Capital,1,NA,NA,NA,NA
05298a5e42bc33c47db78c0c33bc52e2@prksq.com,Angel,0,NA,NA,NA,NA
052af0d09dfe43b858f3924ad4dee46b@prksq.com,Angel,0,NA,NA,NA,NA
052e3b3ff7aa0b8c35706d27dcda7edf@prksq.com,Angel,1,NA,NA,NA,NA
052ef2c4ffd67bc420349603fd076c4e@prksq.com,Venture Capital,1,NA,NA,NA,NA
0530a4d6610cc597e4edd64ceb1e2067@prksq.com,Venture Capital,1,NA,NA,NA,NA
0534b1e60cadc31dedda076c242ff654@prksq.com,Angel,0,2023-01-21,NA,NA,NA
053f44822860ab0f3462b6cd8c4839e1@prksq.com,Angel,1,NA,NA,NA,NA
0542b75ad425d954db2b3f5a6db3d111@prksq.com,Angel,0,NA,NA,NA,NA
0543087863005ac3a15f794261437357@prksq.com,Angel,0,NA,NA,NA,NA
0545446e67c4b4bf04b777de9c2d1ff3@prksq.com,Angel,1,NA,NA,NA,NA
0547ed4769ef0f537dda5883754ef25b@prksq.com,Angel,1,NA,NA,NA,NA
054afd8d8a4608bc07b825385671019d@prksq.com,Venture Capital,0,2023-01-16,NA,NA,NA
054d15b5c15c3cf309823d58c0cf0ac3@prksq.com,Angel,1,NA,NA,NA,NA
0550988947d0b0d6ca874e0cf54bb4a7@prksq.com,Angel,1,NA,NA,NA,NA
05560e7651554c0c0183c2e9d658aa54@prksq.com,Angel,0,NA,NA,NA,NA
0557e24d63f49f8fe731ab872f0db01d@prksq.com,Angel,0,NA,NA,NA,NA
0559bcfd3964a923ea0f8acca30ea187@prksq.com,Venture Capital,0,NA,NA,NA,NA
055aa83855cb2bdfffa580af9bf2bdab@prksq.com,Angel,1,NA,NA,NA,NA
055f0f2a8a8dfce78c7cca9dff2d6de1@prksq.com,Angel,1,NA,NA,NA,NA
0560a560a0ceaea5905bb0d3c6f11ec4@prksq.com,Venture Capital,1,NA,NA,NA,NA
0560be9b86d181df266a32acabe6d1b2@prksq.com,Angel,0,2023-01-17,NA,NA,NA
0562b2735cf4f133b167cd5eb5686ec2@prksq.com,Angel,1,NA,NA,NA,NA
056d1872e3916ea71cf0324e85796fee@prksq.com,Angel,0,NA,NA,NA,NA
056e32d27cd2a35a3c1abe731a3f64ba@prksq.com,Angel,1,NA,NA,NA,NA
056e5ccbb15b07698f5b743c8b030240@prksq.com,Venture Capital,1,NA,NA,NA,NA
056fde6987a48c4986db2a7356d7b349@prksq.com,Venture Capital,0,NA,NA,NA,NA
0570b062cfed4f749ba761bd6873850c@prksq.com,Angel,1,NA,NA,NA,NA
0574c66ad978b6eb0a9078bef02a88e4@prksq.com,Angel,1,NA,NA,NA,NA
0578e80fa2f096fe02169b5a14172add@prksq.com,Angel,0,NA,NA,NA,NA
0578eb06891b805179900501c1c93d6b@prksq.com,Angel,0,NA,NA,NA,NA
05794ec1caa23164df9bdec668279640@prksq.com,Angel,1,NA,NA,NA,NA
057b707ecd5029e605bc99a0766cbd70@prksq.com,Angel,1,NA,NA,NA,NA
057ed07322d6d61b943a177d7e1ab481@prksq.com,Angel,1,NA,NA,NA,NA
057fb8b8c9495d66babbb988e295ebfc@prksq.com,Angel,0,NA,NA,NA,NA
0581dcb5297cc94e9cdcd20c07e117d5@prksq.com,Angel,1,NA,NA,NA,NA
058d241e1bcd25d81559e17a8306f015@prksq.com,Venture Capital,0,NA,NA,NA,NA
058d671bdca395b949fe3b5c7122f044@prksq.com,Angel,1,NA,NA,NA,NA
058fdcadca51c940fda136a295800f92@prksq.com,Angel,1,NA,NA,NA,NA
058fe09b1a27ee57e80d38cd4870476e@prksq.com,Angel,1,NA,NA,NA,NA
0593321c628b704100c3bfb7e7ecea03@prksq.com,Angel,1,NA,NA,NA,NA
05966d498337b8c7b59a716da7dcc24c@prksq.com,Venture Capital,0,NA,NA,NA,NA
059920741c9374c145a56b41d73ca8fd@prksq.com,Angel,1,NA,NA,NA,NA
0599c3f89b50c30fc43773b4ff954f46@prksq.com,Angel,0,NA,NA,NA,NA
059e50f2426b3a073e6baf20e7d2939c@prksq.com,Angel,1,NA,NA,NA,NA
059f84ad66f4a68c41d4283df4dbe5af@prksq.com,Angel,0,NA,NA,NA,NA
05a211d389837fed3ffe148e8c0b6b35@prksq.com,Angel,1,NA,NA,NA,NA
05a671de6b0eede8a78144ee98f9c966@prksq.com,Venture Capital,0,NA,NA,NA,NA
05ab0d92e46244af29efe003eef6210c@prksq.com,Angel,0,NA,NA,NA,NA
05acb859c1b59207f15b0e1927230cd3@prksq.com,Angel,1,NA,NA,NA,NA
05b17c4833156438f20f90d78420b028@prksq.com,Angel,1,NA,NA,NA,NA
05b1dc335c0603f88987f8cfce9f5c0a@prksq.com,Venture Capital,1,NA,NA,NA,NA
05b26a5dcacc4387ab048273621b8504@prksq.com,Angel,0,NA,NA,NA,NA
05b32f941b0481a12bd3bbd5f5ef6379@prksq.com,Angel,1,NA,NA,NA,NA
05ba34f5dc503236d78db5c8b4b3a179@prksq.com,Angel,1,NA,NA,NA,NA
05c1638de222660f891cb30445ba7f54@prksq.com,Angel,1,NA,NA,NA,NA
05c2a254eec6359e412c948f691375f2@prksq.com,Venture Capital,1,NA,NA,NA,NA
05c345f91a476366973ecfb13d34b32d@prksq.com,Angel,0,NA,NA,NA,NA
05c857ac56b4a6dfdce831f2fd2818d2@prksq.com,Angel,0,NA,NA,NA,NA
05caa70e3b74214a49113796a24e0a11@prksq.com,Angel,0,2023-01-19,NA,NA,NA
05cab2eb240c54e7fc732779126b0487@prksq.com,Angel,1,NA,NA,NA,NA
05d112049504cba6857a2029a30f8b6b@prksq.com,Angel,0,NA,NA,NA,NA
05d63ed55198f20cdc253f3bc24e6863@prksq.com,Angel,0,2023-01-20,NA,NA,NA
05d84a4054044f292c16cefe31e161aa@prksq.com,Angel,1,NA,NA,NA,NA
05da2c4cf5b3cfa0fa4c755a8d889e5b@prksq.com,Venture Capital,0,NA,NA,NA,NA
05dfe6ba8e9068992d8c42a24726c25e@prksq.com,Angel,1,NA,NA,NA,NA
05e00c385380ff24f456851e9e2c6e7d@prksq.com,Angel,0,NA,NA,NA,NA
05e0bf6c3331923c64c0043a4377b4db@prksq.com,Angel,0,NA,NA,NA,NA
05e520bfa1ad61ab4871d9cf730e1ab1@prksq.com,Angel,1,NA,NA,NA,NA
05e52af6c7d147ab47ec41c02e2e25b1@prksq.com,Angel,0,NA,NA,NA,NA
05ede52d39b9613e0466ce1b331b156e@prksq.com,Venture Capital,0,NA,NA,NA,NA
05f5727638be333a43c8ba4f92a49faa@prksq.com,Venture Capital,1,NA,NA,NA,NA
05fef69bb21f9242601633b2c26cc1b5@prksq.com,Angel,1,NA,NA,NA,NA
0602caa8b9f6d6de292b0178d88f4747@prksq.com,Angel,1,NA,NA,NA,NA
06091ca874307cb1b514f741b39ea589@prksq.com,Angel,1,NA,NA,NA,NA
0609e1e08d34b3b25b8360e4e8306d8b@prksq.com,Venture Capital,0,NA,NA,NA,NA
061152302816b4e96d937b60faa26c8b@prksq.com,Angel,1,NA,NA,NA,NA
06122400104e6bedf7d782db55bf51d5@prksq.com,Angel,1,NA,NA,NA,NA
0613765d99ae71c6b39df288eb1d41f1@prksq.com,Angel,0,NA,NA,NA,NA
061cffb8551db74777fad40a1fd3d4fe@prksq.com,Angel,1,NA,NA,NA,NA
061dfeccb0124535755cd2bafae453c1@prksq.com,Angel,0,2023-01-22,NA,NA,NA
06204b8cb788be87a3c2b8766d8f60ff@prksq.com,Angel,1,NA,NA,NA,NA
0620797d418dd7b8818ce8c2f109a58a@prksq.com,Angel,0,NA,NA,NA,NA
0624106e668d8b7dcea8a3ae829fdd21@prksq.com,Angel,0,NA,NA,NA,NA
