uuid,linkname,date_visit,atypical,duration,completion
03ba605aeafc4dc85ee0561e42aa8898@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,0,27,.92000002
03c1ffe03190cffbfdee151f4face72d@prksq.com,High Fluency/Low Quality - PerkSouq,17jan2023,0,156,.57999998
03c54b44d5effe992643ce073a165233@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
03c54b44d5effe992643ce073a165233@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,120,1
03c9cbe05d633d6a6974cada21914c21@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,10,.079999998
03d9abec66399205507953d2aaa56c0c@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,0,0
03d9abec66399205507953d2aaa56c0c@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
03e4ba82374732612a031a63ae5636d4@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
03e6242ac3b2add81ecfdd8f18fc0215@prksq.com,High Fluency/Low Quality - PerkSouq,20jan2023,0,12,.25
03e6242ac3b2add81ecfdd8f18fc0215@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,0,146,.5
03e6242ac3b2add81ecfdd8f18fc0215@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
03e7af140fe2a594c30c02570c098d3b@prksq.com,High Fluency/Low Quality - PerkSouq,17jan2023,0,509,.82999998
03e7af140fe2a594c30c02570c098d3b@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,21,.079999998
03e7af140fe2a594c30c02570c098d3b@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,0,252,.82999998
03e89ecbdfd1ecfc7d543927e5538ab5@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
03ebad9be901f27e27c922fc39049efa@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,21,.079999998
03ef8c05ae4c877423e80b303fb1669a@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,0,256,1
03f22b95bc1d9b46edf17246df19d3d8@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,21,.079999998
03f8e722313d7b90c158b2e7ed9752b6@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,22,.079999998
03fc6aa34676b57fc896d97f0f5f4bb1@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,4,.079999998
04071a26200331924671f31bdbeccabf@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,58,.25
0407ab17fd7f43368ce97b044f59128d@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
0407dd8cc1920dfc02af9325cf5ae1d3@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,94,.33000001
0407dd8cc1920dfc02af9325cf5ae1d3@prksq.com,Low Fluency/Low Quality - PerkSouq,17jan2023,0,41,.57999998
040b6f5312bb4b3fc2a4580d8eeac4b7@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,24,.079999998
040d5879f1a607f9f82f2f81518653da@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,29,.079999998
0415e60c19232953c86827aec3945bdf@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,10,.079999998
041a80e020f9f35ad33624f22f3a20b9@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,151,.92000002
04246774aa7d359691a989b8baa1042e@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,0,1,.5
042d81d25ac53374c36e2f8ac5e4f4db@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,10,.079999998
043c404928e7a37add0e3e7c1d61f5a7@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,0,0,0
0442e6d3c2252a818e713aee0b398e13@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,196,.82999998
045141a2a39a0d4eb862209b298cf8e9@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,10,.079999998
0453a1c49d35a453dc4e86892189e3d7@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,0,0
0454908507c252d0337c512467f238af@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
045d0cabdd71ee56d40a83b29c63f53d@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,20,.079999998
045e939d0264467cf7b746fb400c4a54@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,25,.079999998
046536075e4e509921f0dfac4c9943ad@prksq.com,High Fluency/High Quality - PerkSouq,19jan2023,0,214,1
0465d248f8063aa5d43c09e95fdb50ce@prksq.com,Low Fluency/High Quality - PerkSouq,19jan2023,0,325,.41999999
04664cb22fe2a7a12ed7a66f17b45e5a@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,28,.92000002
04664cb22fe2a7a12ed7a66f17b45e5a@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,161,.75
0469c934c17669ca5febc38f417ed577@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,10,.079999998
04725b99a15109979e44ae228ae95019@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,0,46,.57999998
048a49f82c98cbc3e44b76b57de48cce@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,10,.079999998
048b80e333c73fc259ad9988d5b3cb05@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
04930504e29e728d513453928e008d01@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
0495988e864b300bc74e9eddb42b2730@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,81,.82999998
0498b38fd3883b8cbfca42b20b349d9c@prksq.com,High Fluency/High Quality - PerkSouq,17jan2023,0,2,.67000002
0498b38fd3883b8cbfca42b20b349d9c@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,0,0,.5
04a1fd7ecdabba35de4682087da550ae@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,24,.079999998
04a1fd7ecdabba35de4682087da550ae@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,0,0
04a1fd7ecdabba35de4682087da550ae@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,10,.079999998
04a632ca5b1e74b087ec65b0b560886d@prksq.com,High Fluency/High Quality - PerkSouq,19jan2023,0,15,.17
04ab1a6a636410aec54ad39524cc2be9@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,21,.079999998
04ae3e65c3b6aa5032bf3dfcc5f4f1cd@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
04d0b089ee0c91f95c3072812d0d2d6f@prksq.com,High Fluency/High Quality - PerkSouq,17jan2023,0,37,.5
04d9bc6a401939bc6e5d3c3cc913c1e4@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,21,.079999998
04d9bc6a401939bc6e5d3c3cc913c1e4@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,10,.079999998
04db6492a54cbca71d3bc40e0fb41da8@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,18,.75
04db6492a54cbca71d3bc40e0fb41da8@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,224,.25
04dbef13a0f64ce6b6dfea89caa53381@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
04df3616e0a0aa72382a36b8ee44e94a@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
04e0a18d141e6ca7fc9f6c53c8847334@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,21,.079999998
04ece904bd58a4a5610205632da68b2b@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,32,.079999998
04fbf3e438ee103141e68018f2c9f963@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,12,.079999998
04fc1711c49c1cfb5719f686d628c4ff@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,22,.079999998
04fd09dd85d5f17d7f15c6d5652a5dc9@prksq.com,Low Fluency/Low Quality - PerkSouq,19jan2023,0,222,.41999999
04fd09dd85d5f17d7f15c6d5652a5dc9@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
0500f600332de11093fb8842264b86a7@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
050863851afb86942758d744d90d7de5@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,21,.079999998
0515bf03559fcc9481a664d13597b005@prksq.com,High Fluency/Low Quality - PerkSouq,20jan2023,0,200,1
0517a52d4e444398330cdd7bb06d4d93@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
0518894dc2ee7895b2da768e7d874c92@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
05298a5e42bc33c47db78c0c33bc52e2@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,22,.079999998
0534b1e60cadc31dedda076c242ff654@prksq.com,High Fluency/Low Quality - PerkSouq,21jan2023,0,195,.33000001
054afd8d8a4608bc07b825385671019d@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,0,.82999998
054afd8d8a4608bc07b825385671019d@prksq.com,Low Fluency/Low Quality - PerkSouq,01feb2023,0,249,.92000002
0557e24d63f49f8fe731ab872f0db01d@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,10,.079999998
0559bcfd3964a923ea0f8acca30ea187@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,21,.079999998
0560be9b86d181df266a32acabe6d1b2@prksq.com,Low Fluency/High Quality - PerkSouq,17jan2023,0,106,.92000002
056fde6987a48c4986db2a7356d7b349@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,21,.079999998
0578e80fa2f096fe02169b5a14172add@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,0,0
05966d498337b8c7b59a716da7dcc24c@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,21,.079999998
0599c3f89b50c30fc43773b4ff954f46@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,10,.079999998
059f84ad66f4a68c41d4283df4dbe5af@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
05ab0d92e46244af29efe003eef6210c@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,23,.079999998
05c857ac56b4a6dfdce831f2fd2818d2@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
05caa70e3b74214a49113796a24e0a11@prksq.com,Low Fluency/High Quality - PerkSouq,19jan2023,1,0,0
05caa70e3b74214a49113796a24e0a11@prksq.com,Low Fluency/High Quality - PerkSouq,19jan2023,0,15,.75
05caa70e3b74214a49113796a24e0a11@prksq.com,Low Fluency/High Quality - PerkSouq,19jan2023,1,0,0
05d63ed55198f20cdc253f3bc24e6863@prksq.com,High Fluency/Low Quality - PerkSouq,20jan2023,0,93,1
05d63ed55198f20cdc253f3bc24e6863@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,0,255,.82999998
05da2c4cf5b3cfa0fa4c755a8d889e5b@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,10,.079999998
05e00c385380ff24f456851e9e2c6e7d@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
05e52af6c7d147ab47ec41c02e2e25b1@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
0609e1e08d34b3b25b8360e4e8306d8b@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,35,.079999998
061dfeccb0124535755cd2bafae453c1@prksq.com,Low Fluency/Low Quality - PerkSouq,24jan2023,0,0,1
061dfeccb0124535755cd2bafae453c1@prksq.com,Low Fluency/Low Quality - PerkSouq,22jan2023,0,94,1
0624106e668d8b7dcea8a3ae829fdd21@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
0628db328e89142bcd41c0318367936b@prksq.com,High Fluency/High Quality - PerkSouq,19jan2023,1,21,.079999998
062ce6eefa9d8327a351a80b4be4b8f2@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,23,.079999998
06341a21c3a52f955e576a0f7b05c61e@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,69,1
063cd9d867df3d67b24a71846f912442@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,0,3,.67000002
063cd9d867df3d67b24a71846f912442@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,23,.079999998
065d34d705027f85d4f9c2fe69b5a15d@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,29,.079999998
06610cf1ad8565cde91a5cdec5391612@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,0,96,.82999998
06656e3f44d760904dc41e01e648312e@prksq.com,High Fluency/High Quality - PerkSouq,19jan2023,0,160,1
068c6c39908d0c569b72f04bc04c2e1c@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
06939259d9fcb833a64f7073d9285585@prksq.com,High Fluency/High Quality - PerkSouq,19jan2023,1,21,.079999998
069d4be4ec71eae5dd03266672fe8fd6@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,0,0
069f9c32f866bef67f2d44489348f680@prksq.com,Low Fluency/High Quality - PerkSouq,21jan2023,0,8,.079999998
06b40c6be96e6298c59cc937393db2d6@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,12,.079999998
06b40c6be96e6298c59cc937393db2d6@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,0,0
06b75f2303602c2c20fb822aea785da0@prksq.com,Low Fluency/High Quality - PerkSouq,20jan2023,0,129,.75
06b75f2303602c2c20fb822aea785da0@prksq.com,Low Fluency/High Quality - PerkSouq,20jan2023,0,233,1
06d0bab8560be0321a5f8efeae922e70@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,0,51,.92000002
06e9059dea8571fbdaf4aa14180f6cf3@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,5,.079999998
06ed9f902f14e4c30c842e98a7ca8710@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,24,.079999998
06f8546d80049c720e2e3f4ff5d8c0c9@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,10,.079999998
0700e0d2b9b5e80514a982b958dbfaa1@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,0,0
070c74fee3270b32965bcf2e335b8789@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,21,.079999998
071623d1b68c6fbfea266be56b99ee32@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,0,17,.92000002
0716becd740b5f2c26ef48ade605c00c@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
071d34064d3e51061e07ec89a4e65a6b@prksq.com,High Fluency/Low Quality - PerkSouq,20jan2023,0,230,.33000001
071d34064d3e51061e07ec89a4e65a6b@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
074424dfc264b5be7d427663bb4df442@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,10,.079999998
0746446f3142fbb141ce81aa156aa97a@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,21,.079999998
0757ede9db4c685df242cc5ce05a548c@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
0758395ee4ebc2d251192a7e141282a5@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,0,1
076b49d4bec27f896f7407a5999bc87b@prksq.com,Low Fluency/Low Quality - PerkSouq,21jan2023,0,135,.75
076b49d4bec27f896f7407a5999bc87b@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,10,.079999998
0770d4374ae95854fcff95be5e236954@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
07861df24a496143f65b7eb552b46932@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
079278d81a2ae83585ffc702e0e9c972@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,13,.079999998
079d92db39261e29e498c2c5b16738ee@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,0,83,.57999998
079d92db39261e29e498c2c5b16738ee@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,0,123,.25
07a3c9f718ab2fbb15ae471cb15f8c3a@prksq.com,Low Fluency/Low Quality - PerkSouq,19jan2023,1,5,.079999998
07a4f60f639966412b698e8afdb7711b@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
07aebfe2d46e942d11ca0410f1c330ff@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,30,.079999998
07b3e6598c23309a8813e3bb17e60edf@prksq.com,High Fluency/High Quality - PerkSouq,21jan2023,0,198,.5
07caf01edf4653ec832a14ac181bc770@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,0,0
07d95c2750941e301c68999f8eaf0528@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,23,.079999998
07d982c41cce9c38669e77d01894d4d3@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,25,.079999998
07e6eec3837d8dcc3697d3623747c36b@prksq.com,Low Fluency/Low Quality - PerkSouq,03feb2023,0,140,.82999998
07e6eec3837d8dcc3697d3623747c36b@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
07ed4977301b00f35c6fec6221508a8a@prksq.com,Low Fluency/High Quality - PerkSouq,19jan2023,1,0,0
07ee5b5a1648329f07ec8ecac8abfd8e@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,21,.079999998
07f7ba0cffc638de626a4467e1e9f61e@prksq.com,High Fluency/Low Quality - PerkSouq,20jan2023,0,14,1
07f7ba0cffc638de626a4467e1e9f61e@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,13,.079999998
07f8ad335a48c09405785ed53c193444@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,0,311,1
07fbd10f1cb8ebb687dfb7548480c355@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,21,.079999998
07fc4171cc8d1a471bf4f3e4e516a68a@prksq.com,High Fluency/High Quality - PerkSouq,20jan2023,0,4,1
080aad361317f531857bce86dd6a2d46@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
0812576379ca53c86f5c400f6f261729@prksq.com,High Fluency/High Quality - PerkSouq,20jan2023,0,134,1
0812576379ca53c86f5c400f6f261729@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,21,.079999998
0827e833ffaf2beafdfa78c1ef0b147b@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,10,.079999998
083c0f7026e93e54e125db4cfa5ab824@prksq.com,Low Fluency/High Quality - PerkSouq,23jan2023,0,123,.57999998
083c0f7026e93e54e125db4cfa5ab824@prksq.com,Low Fluency/High Quality - PerkSouq,21jan2023,0,49,.33000001
08411b6be156d2598dd0a02bbd62e35e@prksq.com,Low Fluency/Low Quality - PerkSouq,19jan2023,0,13,.5
08411b6be156d2598dd0a02bbd62e35e@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,0,117,.57999998
084b15b7d4ef3090956b3719f705eb63@prksq.com,Low Fluency/Low Quality - PerkSouq,19jan2023,1,0,0
084dfb46fe0fea00959d9c4da71fab4d@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,0,0
084dfb46fe0fea00959d9c4da71fab4d@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,0,254,.41999999
085bbf571e3673d63b7ee69fa01bbdc4@prksq.com,High Fluency/High Quality - PerkSouq,16jan2023,1,34,.079999998
08602807108538758d7c49e968e1f978@prksq.com,Low Fluency/High Quality - PerkSouq,19jan2023,1,0,0
0862ace60d18716275ef277f8f54e91e@prksq.com,Low Fluency/Low Quality - PerkSouq,19jan2023,1,10,.079999998
086bf5bdf95ca86fc3eb1bc3be51e026@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,0,216,1
087fa98623e9bef79903d9ca78394205@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,10,.079999998
088b23f788324bb3f642fa9eaed05e59@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,21,.079999998
0893b3f55852590e912aca708cc5d08b@prksq.com,Low Fluency/High Quality - PerkSouq,20jan2023,0,8,.079999998
0893b3f55852590e912aca708cc5d08b@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,0,297,1
08948a3a29abb2758e573933191355d0@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,0,0
08948a3a29abb2758e573933191355d0@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,0,0
089f5ce7554b5420a02592814281f70b@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,1,0,0
089f5ce7554b5420a02592814281f70b@prksq.com,High Fluency/Low Quality - PerkSouq,23jan2023,0,321,.75
089f5ce7554b5420a02592814281f70b@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,1,5,.079999998
08ac0f447851737d3856a43c44f3bd30@prksq.com,Low Fluency/Low Quality - PerkSouq,23jan2023,0,182,.92000002
08b2dedcd97781120305312b941b01ea@prksq.com,Low Fluency/Low Quality - PerkSouq,18jan2023,1,21,.079999998
08b4ae0161c6c80bbab5b9bc79c6d965@prksq.com,Low Fluency/Low Quality - PerkSouq,17jan2023,0,143,.33000001
08b4ae0161c6c80bbab5b9bc79c6d965@prksq.com,Low Fluency/Low Quality - PerkSouq,17jan2023,0,7,.25
08bdb763d5a7905f82fed346d09cbecf@prksq.com,High Fluency/High Quality - PerkSouq,03feb2023,0,165,.92000002
08bdb763d5a7905f82fed346d09cbecf@prksq.com,High Fluency/High Quality - PerkSouq,20jan2023,0,2,.67000002
08bdb763d5a7905f82fed346d09cbecf@prksq.com,High Fluency/High Quality - PerkSouq,20jan2023,0,144,.41999999
08dced4cfdd5f64aef75f982df9b051d@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,22,.079999998
08ea11fd0a85524526df34c28360e640@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
08ea11fd0a85524526df34c28360e640@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,1,0,0
08f7b665b6e8467586f1a0eccd2706f5@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,21,.079999998
08f8009371bcd1a91a2cee1fb6a3a6fd@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,0,303,1
08f8009371bcd1a91a2cee1fb6a3a6fd@prksq.com,High Fluency/High Quality - PerkSouq,19jan2023,0,117,.82999998
08f8bdd726814e2dda38ea8ab10222d8@prksq.com,Low Fluency/High Quality - PerkSouq,16jan2023,1,0,0
08f8bdd726814e2dda38ea8ab10222d8@prksq.com,Low Fluency/High Quality - PerkSouq,20jan2023,0,260,1
08fec4e50bf837c9994291a32400d77a@prksq.com,High Fluency/Low Quality - PerkSouq,20jan2023,1,10,.079999998
08fec4e50bf837c9994291a32400d77a@prksq.com,High Fluency/Low Quality - PerkSouq,16jan2023,1,22,.079999998
09020693369a6ee6b7b7fd14a2fd4611@prksq.com,High Fluency/High Quality - PerkSouq,18jan2023,1,0,0
091a0418c996d0f5bf490b13aa2be17b@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,0,40,1
0923b9fd8be453c471072e13e837a7a6@prksq.com,Low Fluency/Low Quality - PerkSouq,21jan2023,0,27,.079999998
092c9158c809f104b8d4fe6fc74e9905@prksq.com,High Fluency/Low Quality - PerkSouq,19jan2023,0,29,.92000002
0939676eda6e427934717a6da36f58f4@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,0,0
0943112b72366dd8370db91dfde53e09@prksq.com,Low Fluency/Low Quality - PerkSouq,16jan2023,1,10,.079999998
0958073bb2004980f22a3a75286b99a3@prksq.com,Low Fluency/High Quality - PerkSouq,18jan2023,1,3,.079999998
0963ca4a1966663062b5106251ff5262@prksq.com,High Fluency/Low Quality - PerkSouq,21jan2023,0,70,.5
097f41d0f30caa4cad57d2a2834d4dab@prksq.com,Low Fluency/High Quality - PerkSouq,19jan2023,0,71,1
0987180842046a303415045ea484cfd9@prksq.com,High Fluency/Low Quality - PerkSouq,18jan2023,0,67,1
09929f1353e05abb2895f2d8a48f204e@prksq.com,Low Fluency/Low Quality - PerkSouq,19jan2023,0,47,.92000002
09b2dff64b0831638fb355a23d8a2c3b@prksq.com,High Fluency/Low Quality - PerkSouq,21jan2023,0,218,.33000001
09bb5fe532341d7f237de5a376e2e4b2@prksq.com,Low Fluency/Low Quality - PerkSouq,22jan2023,0,174,.5
09bb5fe532341d7f237de5a376e2e4b2@prksq.com,Low Fluency/Low Quality - PerkSouq,20jan2023,0,2,.92000002
09bff3c667fd6f1bdaa21ad0dae77329@prksq.com,Low Fluency/High Quality - PerkSouq,31jan2023,0,84,1
09bff3c667fd6f1bdaa21ad0dae77329@prksq.com,Low Fluency/High Quality - PerkSouq,21jan2023,0,23,.67000002
